ID,ID Partido,Temperatura,Unidad
24003,24003,19.95,Centigrados
24004,24004,16.71,Centigrados
24005,24005,22.71,Centigrados
24006,24006,17.59,Centigrados
24007,24007,16.07,Centigrados
24008,24008,16.99,Centigrados
24009,24009,26.47,Centigrados
24010,24010,24.84,Centigrados
24011,24011,26.63,Centigrados
24012,24012,21.7,Centigrados
24013,24013,24.23,Centigrados
24014,24014,23.28,Centigrados
24015,24015,17.53,Centigrados
24016,24016,25.2,Centigrados
24017,24017,14.12,Centigrados
24018,24018,20.24,Centigrados
24019,24019,12.62,Centigrados
24020,24020,22.85,Centigrados
24021,24021,16.41,Centigrados
24022,24022,27.28,Centigrados
24023,24023,15.57,Centigrados
24024,24024,16.84,Centigrados
24025,24025,26.45,Centigrados
24026,24026,21.22,Centigrados
24027,24027,22.6,Centigrados
24028,24028,23.32,Centigrados
24029,24029,9.67,Centigrados
24030,24030,16.98,Centigrados
24031,24031,9.9,Centigrados
24032,24032,22.85,Centigrados
24033,24033,17.1,Centigrados
24034,24034,10.98,Centigrados
24035,24035,12.22,Centigrados
24036,24036,12.09,Centigrados
24037,24037,11.44,Centigrados
24038,24038,22.6,Centigrados
24039,24039,8.83,Centigrados
24040,24040,21.71,Centigrados
24041,24041,23.24,Centigrados
24042,24042,18.44,Centigrados
24043,24043,13.17,Centigrados
24044,24044,19.96,Centigrados
24045,24045,22.57,Centigrados
24046,24046,15.38,Centigrados
24047,24047,12.65,Centigrados
24048,24048,17.85,Centigrados
24049,24049,18.4,Centigrados
24050,24050,18.97,Centigrados
24051,24051,19.32,Centigrados
24052,24052,19.84,Centigrados
24053,24053,12.58,Centigrados
24054,24054,21.25,Centigrados
24055,24055,11.5,Centigrados
24056,24056,16.93,Centigrados
24057,24057,19.16,Centigrados
24058,24058,18.81,Centigrados
24059,24059,12.62,Centigrados
24060,24060,13.8,Centigrados
24061,24061,10.27,Centigrados
24062,24062,19.54,Centigrados
24063,24063,19.09,Centigrados
24064,24064,18.87,Centigrados
24065,24065,16.68,Centigrados
24066,24066,16.88,Centigrados
24067,24067,10.24,Centigrados
24068,24068,13.99,Centigrados
24069,24069,22.95,Centigrados
24070,24070,19.11,Centigrados
24071,24071,13.47,Centigrados
24072,24072,17.28,Centigrados
24073,24073,12.15,Centigrados
24074,24074,15.13,Centigrados
24075,24075,11.52,Centigrados
24076,24076,12.6,Centigrados
24077,24077,20.27,Centigrados
24078,24078,16.4,Centigrados
24079,24079,11.67,Centigrados
24080,24080,9.57,Centigrados
24081,24081,10.79,Centigrados
24082,24082,10.58,Centigrados
24083,24083,14.73,Centigrados
24084,24084,9.51,Centigrados
24085,24085,24.44,Centigrados
24086,24086,11.81,Centigrados
24087,24087,12.3,Centigrados
24088,24088,15.97,Centigrados
24089,24089,18.8,Centigrados
24090,24090,10.26,Centigrados
24091,24091,12.31,Centigrados
24092,24092,15.04,Centigrados
24093,24093,17.44,Centigrados
24094,24094,19.34,Centigrados
24095,24095,16.1,Centigrados
24096,24096,25.46,Centigrados
24097,24097,23.58,Centigrados
24098,24098,15.06,Centigrados
24099,24099,21.71,Centigrados
24100,24100,20.15,Centigrados
24101,24101,23.13,Centigrados
24102,24102,24.78,Centigrados
24103,24103,24.2,Centigrados
24104,24104,16.87,Centigrados
24105,24105,17.7,Centigrados
24106,24106,13.36,Centigrados
24107,24107,20.38,Centigrados
24108,24108,20.69,Centigrados
24109,24109,16.69,Centigrados
24110,24110,15.72,Centigrados
24111,24111,11.35,Centigrados
24112,24112,15.53,Centigrados
24113,24113,23.34,Centigrados
24114,24114,22.7,Centigrados
24115,24115,11.37,Centigrados
24116,24116,21.51,Centigrados
24117,24117,16.81,Centigrados
24118,24118,26.21,Centigrados
24119,24119,20.86,Centigrados
24120,24120,16.04,Centigrados
24121,24121,15.63,Centigrados
24122,24122,20.6,Centigrados
24123,24123,20.89,Centigrados
24124,24124,20.69,Centigrados
24125,24125,26.49,Centigrados
24126,24126,24.71,Centigrados
24127,24127,27.15,Centigrados
24128,24128,14.54,Centigrados
24129,24129,20.02,Centigrados
24130,24130,20.25,Centigrados
24131,24131,23.05,Centigrados
24132,24132,20.61,Centigrados
24133,24133,15.83,Centigrados
24134,24134,12.97,Centigrados
24135,24135,22.91,Centigrados
24136,24136,21.52,Centigrados
24137,24137,18.87,Centigrados
24138,24138,18.83,Centigrados
24139,24139,22.01,Centigrados
24140,24140,16.27,Centigrados
24141,24141,24.48,Centigrados
24142,24142,27.06,Centigrados
24143,24143,15.66,Centigrados
24144,24144,17.5,Centigrados
24145,24145,11.83,Centigrados
24146,24146,21.02,Centigrados
24147,24147,27.16,Centigrados
24148,24148,18.57,Centigrados
24149,24149,13.89,Centigrados
24150,24150,30.84,Centigrados
24151,24151,28.37,Centigrados
24152,24152,30.79,Centigrados
24153,24153,29.49,Centigrados
24154,24154,22.55,Centigrados
24155,24155,17.01,Centigrados
24156,24156,30.75,Centigrados
24157,24157,27.84,Centigrados
24158,24158,18.41,Centigrados
24159,24159,18.82,Centigrados
24160,24160,17.17,Centigrados
24161,24161,21.25,Centigrados
24162,24162,24.91,Centigrados
24163,24163,21.34,Centigrados
24164,24164,21.03,Centigrados
24165,24165,31.18,Centigrados
24166,24166,19.31,Centigrados
24167,24167,19.23,Centigrados
24168,24168,31.08,Centigrados
24169,24169,22.41,Centigrados
24170,24170,18.89,Centigrados
24171,24171,14.21,Centigrados
24172,24172,15.59,Centigrados
24173,24173,16.83,Centigrados
24174,24174,30.24,Centigrados
24175,24175,30.56,Centigrados
24176,24176,15.07,Centigrados
24177,24177,29.43,Centigrados
24178,24178,19.48,Centigrados
24179,24179,17.17,Centigrados
24180,24180,15.17,Centigrados
24181,24181,21.41,Centigrados
24182,24182,15.14,Centigrados
24183,24183,19.07,Centigrados
24184,24184,25.55,Centigrados
24185,24185,20.15,Centigrados
24186,24186,19.1,Centigrados
24187,24187,22.52,Centigrados
24188,24188,28.38,Centigrados
24189,24189,18.58,Centigrados
24190,24190,28.95,Centigrados
24191,24191,20.18,Centigrados
24192,24192,19.29,Centigrados
24193,24193,28.77,Centigrados
24194,24194,31.95,Centigrados
24195,24195,26.42,Centigrados
24196,24196,20.76,Centigrados
24197,24197,22.94,Centigrados
24198,24198,28.89,Centigrados
24199,24199,30.39,Centigrados
24200,24200,20.37,Centigrados
24201,24201,32.74,Centigrados
24202,24202,34.04,Centigrados
24203,24203,22.64,Centigrados
24204,24204,27.36,Centigrados
24205,24205,33.94,Centigrados
24206,24206,25.35,Centigrados
24207,24207,26.75,Centigrados
24208,24208,23.18,Centigrados
24209,24209,27.88,Centigrados
24210,24210,30.47,Centigrados
24211,24211,36.14,Centigrados
24212,24212,33.77,Centigrados
24213,24213,30.42,Centigrados
24214,24214,29.56,Centigrados
24215,24215,30.81,Centigrados
24216,24216,29.54,Centigrados
24217,24217,33.57,Centigrados
24218,24218,32.88,Centigrados
24219,24219,29.86,Centigrados
24220,24220,29.23,Centigrados
24221,24221,34.75,Centigrados
24222,24222,28.96,Centigrados
24223,24223,30.65,Centigrados
24224,24224,24.75,Centigrados
24225,24225,35.41,Centigrados
24226,24226,31.93,Centigrados
24227,24227,28.82,Centigrados
24228,24228,32.2,Centigrados
24229,24229,31.24,Centigrados
24230,24230,26.43,Centigrados
24231,24231,30.19,Centigrados
24232,24232,35.38,Centigrados
24233,24233,25.32,Centigrados
24234,24234,29.9,Centigrados
24235,24235,24.88,Centigrados
24236,24236,35.51,Centigrados
24237,24237,34.35,Centigrados
24238,24238,29.61,Centigrados
24239,24239,34.49,Centigrados
24240,24240,36.9,Centigrados
24241,24241,34.58,Centigrados
24242,24242,31.95,Centigrados
24243,24243,33.55,Centigrados
24244,24244,35.73,Centigrados
24245,24245,25.19,Centigrados
24246,24246,35.52,Centigrados
24247,24247,28.41,Centigrados
24248,24248,29.58,Centigrados
24249,24249,36.54,Centigrados
24250,24250,24.94,Centigrados
24251,24251,28.48,Centigrados
24252,24252,33.45,Centigrados
24253,24253,25,Centigrados
24254,24254,30.25,Centigrados
24255,24255,26.57,Centigrados
24256,24256,33.6,Centigrados
24257,24257,20.48,Centigrados
24258,24258,26.48,Centigrados
24259,24259,31.92,Centigrados
24260,24260,23.33,Centigrados
24261,24261,26.93,Centigrados
24262,24262,25.72,Centigrados
24263,24263,29.28,Centigrados
24264,24264,21.64,Centigrados
24265,24265,25.91,Centigrados
24266,24266,32.79,Centigrados
24267,24267,26.88,Centigrados
24268,24268,30,Centigrados
24269,24269,24.97,Centigrados
24270,24270,21.61,Centigrados
24271,24271,20.76,Centigrados
24272,24272,29.52,Centigrados
24273,24273,24.2,Centigrados
24274,24274,27.3,Centigrados
24275,24275,25.71,Centigrados
24276,24276,31.22,Centigrados
24277,24277,26.67,Centigrados
24278,24278,26.54,Centigrados
24279,24279,32.59,Centigrados
24280,24280,24.78,Centigrados
24281,24281,19.54,Centigrados
24282,24282,31.77,Centigrados
24283,24283,29.88,Centigrados
24284,24284,27.87,Centigrados
24285,24285,24.08,Centigrados
24286,24286,32.82,Centigrados
24287,24287,23.63,Centigrados
24288,24288,22.42,Centigrados
24289,24289,26,Centigrados
24290,24290,13.53,Centigrados
24291,24291,20.13,Centigrados
24292,24292,16.14,Centigrados
24293,24293,22.05,Centigrados
24294,24294,18.14,Centigrados
24295,24295,24.67,Centigrados
24296,24296,18.05,Centigrados
24297,24297,13.59,Centigrados
24298,24298,27.54,Centigrados
24299,24299,24.61,Centigrados
24300,24300,14.44,Centigrados
24301,24301,14,Centigrados
24302,24302,24.17,Centigrados
24303,24303,25.01,Centigrados
24304,24304,27.88,Centigrados
24305,24305,24.8,Centigrados
24306,24306,19.96,Centigrados
24307,24307,23.63,Centigrados
24308,24308,16.14,Centigrados
24309,24309,21.41,Centigrados
24310,24310,13.59,Centigrados
24311,24311,18.39,Centigrados
24312,24312,16.53,Centigrados
24313,24313,14.63,Centigrados
24314,24314,24.17,Centigrados
24315,24315,14.4,Centigrados
24316,24316,13.52,Centigrados
24317,24317,16.44,Centigrados
24318,24318,14.4,Centigrados
24319,24319,21.74,Centigrados
24320,24320,23.65,Centigrados
24321,24321,17.57,Centigrados
24322,24322,11.68,Centigrados
24323,24323,17.94,Centigrados
24324,24324,18.97,Centigrados
24325,24325,21.18,Centigrados
24326,24326,9.2,Centigrados
24327,24327,10.98,Centigrados
24328,24328,21.45,Centigrados
24329,24329,20.76,Centigrados
24330,24330,15.56,Centigrados
24331,24331,20.8,Centigrados
24332,24332,19.34,Centigrados
24333,24333,10.14,Centigrados
24334,24334,12.55,Centigrados
24335,24335,22.19,Centigrados
24336,24336,20.88,Centigrados
24337,24337,19.04,Centigrados
24338,24338,14.15,Centigrados
24339,24339,12.56,Centigrados
24340,24340,13.95,Centigrados
24341,24341,21.45,Centigrados
24342,24342,16.78,Centigrados
24343,24343,21.72,Centigrados
24344,24344,15.9,Centigrados
24345,24345,22.86,Centigrados
24346,24346,13.27,Centigrados
24347,24347,11.07,Centigrados
24348,24348,19.47,Centigrados
24349,24349,20.06,Centigrados
24350,24350,17.43,Centigrados
24351,24351,19.69,Centigrados
24352,24352,20.77,Centigrados
24353,24353,18.97,Centigrados
24354,24354,15.83,Centigrados
24355,24355,21.16,Centigrados
24356,24356,22.16,Centigrados
24357,24357,9.84,Centigrados
24358,24358,22.68,Centigrados
24359,24359,8.76,Centigrados
24360,24360,13.2,Centigrados
24361,24361,17.81,Centigrados
24362,24362,12.35,Centigrados
24363,24363,21.86,Centigrados
24364,24364,23.36,Centigrados
24365,24365,18.16,Centigrados
24366,24366,14.95,Centigrados
24367,24367,22.38,Centigrados
24368,24368,22.75,Centigrados
24369,24369,12.25,Centigrados
24370,24370,10.81,Centigrados
24371,24371,11.13,Centigrados
24372,24372,16.04,Centigrados
24373,24373,22.52,Centigrados
24374,24374,23.15,Centigrados
24375,24375,10.98,Centigrados
24376,24376,23.32,Centigrados
24377,24377,20.19,Centigrados
24378,24378,19,Centigrados
24379,24379,22.11,Centigrados
24380,24380,21.28,Centigrados
24381,24381,22.6,Centigrados
24382,24382,22.63,Centigrados
24383,24383,22.17,Centigrados
24384,24384,9.74,Centigrados
24385,24385,21.55,Centigrados
24386,24386,14.37,Centigrados
24387,24387,12.23,Centigrados
24388,24388,22.3,Centigrados
24389,24389,12.9,Centigrados
24390,24390,21.05,Centigrados
24391,24391,10.23,Centigrados
24392,24392,16.65,Centigrados
24393,24393,17.44,Centigrados
24394,24394,22.63,Centigrados
24395,24395,20.31,Centigrados
24396,24396,15.37,Centigrados
24397,24397,24.12,Centigrados
24398,24398,23.5,Centigrados
24399,24399,16.44,Centigrados
24400,24400,14.35,Centigrados
24401,24401,13.73,Centigrados
24402,24402,21.76,Centigrados
24403,24403,18.69,Centigrados
24404,24404,12.19,Centigrados
24405,24405,20.41,Centigrados
24406,24406,19.64,Centigrados
24407,24407,25.26,Centigrados
24408,24408,15.34,Centigrados
24409,24409,25.11,Centigrados
24410,24410,21.47,Centigrados
24411,24411,14.32,Centigrados
24412,24412,24.4,Centigrados
24413,24413,21.74,Centigrados
24414,24414,26.15,Centigrados
24415,24415,19.37,Centigrados
24416,24416,23.16,Centigrados
24417,24417,26.23,Centigrados
24418,24418,18.18,Centigrados
24419,24419,21.27,Centigrados
24420,24420,26.81,Centigrados
24421,24421,17.43,Centigrados
24422,24422,19.53,Centigrados
24423,24423,18.25,Centigrados
24424,24424,15.76,Centigrados
24425,24425,25.4,Centigrados
24426,24426,14.7,Centigrados
24427,24427,23.19,Centigrados
24428,24428,22.21,Centigrados
24429,24429,18.91,Centigrados
24430,24430,24.72,Centigrados
24431,24431,12.12,Centigrados
24432,24432,21.48,Centigrados
24433,24433,18.92,Centigrados
24434,24434,20.01,Centigrados
24435,24435,28.86,Centigrados
24436,24436,30.03,Centigrados
24437,24437,27.94,Centigrados
24438,24438,21.23,Centigrados
24439,24439,16.22,Centigrados
24440,24440,27.1,Centigrados
24441,24441,28.13,Centigrados
24442,24442,20.27,Centigrados
24443,24443,18.67,Centigrados
24444,24444,25.03,Centigrados
24445,24445,28.62,Centigrados
24446,24446,14.8,Centigrados
24447,24447,30.54,Centigrados
24448,24448,24.74,Centigrados
24449,24449,16.97,Centigrados
24450,24450,25.63,Centigrados
24451,24451,29.54,Centigrados
24452,24452,29.1,Centigrados
24453,24453,25.84,Centigrados
24454,24454,19.04,Centigrados
24455,24455,14.52,Centigrados
24456,24456,22.8,Centigrados
24457,24457,17.03,Centigrados
24458,24458,16.87,Centigrados
24459,24459,17.02,Centigrados
24460,24460,27.02,Centigrados
24461,24461,26.44,Centigrados
24462,24462,31.43,Centigrados
24463,24463,22.61,Centigrados
24464,24464,19.61,Centigrados
24465,24465,14.04,Centigrados
24466,24466,27.61,Centigrados
24467,24467,21.2,Centigrados
24468,24468,20.85,Centigrados
24469,24469,31.08,Centigrados
24470,24470,28.57,Centigrados
24471,24471,28.3,Centigrados
24472,24472,29.1,Centigrados
24473,24473,27.45,Centigrados
24474,24474,22.24,Centigrados
24475,24475,15.22,Centigrados
24476,24476,16.37,Centigrados
24477,24477,27.97,Centigrados
24478,24478,17.51,Centigrados
24479,24479,25.16,Centigrados
24480,24480,19.71,Centigrados
24481,24481,19,Centigrados
24482,24482,14.83,Centigrados
24483,24483,23.53,Centigrados
24484,24484,21.46,Centigrados
24485,24485,16.64,Centigrados
24486,24486,28.04,Centigrados
24487,24487,15.11,Centigrados
24488,24488,24.48,Centigrados
24489,24489,31.45,Centigrados
24490,24490,30.91,Centigrados
24491,24491,30.53,Centigrados
24492,24492,25.43,Centigrados
24493,24493,32.56,Centigrados
24494,24494,31.21,Centigrados
24495,24495,21.71,Centigrados
24496,24496,30.01,Centigrados
24497,24497,23.71,Centigrados
24498,24498,31.09,Centigrados
24499,24499,21.14,Centigrados
24500,24500,24.6,Centigrados
24501,24501,26.04,Centigrados
24502,24502,24.74,Centigrados
24503,24503,26.6,Centigrados
24504,24504,23.07,Centigrados
24505,24505,17.39,Centigrados
24506,24506,17.46,Centigrados
24507,24507,32.53,Centigrados
24508,24508,29.72,Centigrados
24509,24509,31.48,Centigrados
24510,24510,27.45,Centigrados
24511,24511,19.75,Centigrados
24512,24512,33.98,Centigrados
24513,24513,33.77,Centigrados
24514,24514,33.48,Centigrados
24515,24515,27.48,Centigrados
24516,24516,33.43,Centigrados
24517,24517,34.58,Centigrados
24518,24518,29.19,Centigrados
24519,24519,32.87,Centigrados
24520,24520,32.67,Centigrados
24521,24521,26.43,Centigrados
24522,24522,35.71,Centigrados
24523,24523,36.03,Centigrados
24524,24524,35.22,Centigrados
24525,24525,35.67,Centigrados
24526,24526,33.17,Centigrados
24527,24527,26.47,Centigrados
24528,24528,29.43,Centigrados
24529,24529,28.81,Centigrados
24530,24530,34.84,Centigrados
24531,24531,32.89,Centigrados
24532,24532,28.58,Centigrados
24533,24533,35.96,Centigrados
24534,24534,28.32,Centigrados
24535,24535,36.12,Centigrados
24536,24536,33.91,Centigrados
24537,24537,31.75,Centigrados
24538,24538,33.91,Centigrados
24539,24539,36.31,Centigrados
24540,24540,35.17,Centigrados
24541,24541,32.4,Centigrados
24542,24542,31.71,Centigrados
24543,24543,29.44,Centigrados
24544,24544,35.37,Centigrados
24545,24545,27.51,Centigrados
24546,24546,31.76,Centigrados
24547,24547,24.47,Centigrados
24548,24548,35.77,Centigrados
24549,24549,25.14,Centigrados
24550,24550,25.37,Centigrados
24551,24551,36.39,Centigrados
24552,24552,30.56,Centigrados
24553,24553,34.32,Centigrados
24554,24554,29.09,Centigrados
24555,24555,30.89,Centigrados
24556,24556,31.83,Centigrados
24557,24557,24.48,Centigrados
24558,24558,36.12,Centigrados
24559,24559,24.77,Centigrados
24560,24560,33.15,Centigrados
24561,24561,26.54,Centigrados
24562,24562,32.87,Centigrados
24563,24563,24.5,Centigrados
24564,24564,33.31,Centigrados
24565,24565,31.27,Centigrados
24566,24566,30.3,Centigrados
24567,24567,34.98,Centigrados
24568,24568,35.4,Centigrados
24569,24569,33.04,Centigrados
24570,24570,26.36,Centigrados
24571,24571,28.74,Centigrados
24572,24572,35.53,Centigrados
24573,24573,25.42,Centigrados
24574,24574,32.33,Centigrados
24575,24575,29.32,Centigrados
24576,24576,29.61,Centigrados
24577,24577,23.71,Centigrados
24578,24578,33.37,Centigrados
24579,24579,28.79,Centigrados
24580,24580,29.05,Centigrados
24581,24581,25.01,Centigrados
24582,24582,27.92,Centigrados
24583,24583,25.1,Centigrados
24584,24584,25.31,Centigrados
24585,24585,29.2,Centigrados
24586,24586,19.52,Centigrados
24587,24587,23.17,Centigrados
24588,24588,28.36,Centigrados
24589,24589,20.19,Centigrados
24590,24590,26.45,Centigrados
24591,24591,28.19,Centigrados
24592,24592,19.97,Centigrados
24593,24593,27.42,Centigrados
24594,24594,21.24,Centigrados
24595,24595,21.46,Centigrados
24596,24596,19.59,Centigrados
24597,24597,29.82,Centigrados
24598,24598,32.47,Centigrados
24599,24599,20.72,Centigrados
24600,24600,29.58,Centigrados
24601,24601,19.23,Centigrados
24602,24602,22.98,Centigrados
24603,24603,19.62,Centigrados
24604,24604,20.72,Centigrados
24605,24605,14.07,Centigrados
24606,24606,23.43,Centigrados
24607,24607,22.07,Centigrados
24608,24608,24.24,Centigrados
24609,24609,18.58,Centigrados
24610,24610,24.37,Centigrados
24611,24611,16.99,Centigrados
24612,24612,22.16,Centigrados
24613,24613,18.68,Centigrados
24614,24614,22.27,Centigrados
24615,24615,17.37,Centigrados
24616,24616,25.21,Centigrados
24617,24617,19.8,Centigrados
24618,24618,18.76,Centigrados
24619,24619,13.83,Centigrados
24620,24620,16.64,Centigrados
24621,24621,24.08,Centigrados
24622,24622,16.78,Centigrados
24623,24623,18.71,Centigrados
24624,24624,25.92,Centigrados
24625,24625,14.41,Centigrados
24626,24626,15.2,Centigrados
24627,24627,22.3,Centigrados
24628,24628,22.41,Centigrados
24629,24629,26.61,Centigrados
24630,24630,20.26,Centigrados
24631,24631,18.28,Centigrados
24632,24632,15.17,Centigrados
24633,24633,20.94,Centigrados
24634,24634,14.64,Centigrados
24635,24635,12.69,Centigrados
24636,24636,9.9,Centigrados
24637,24637,21.71,Centigrados
24638,24638,18.58,Centigrados
24639,24639,16.75,Centigrados
24640,24640,12.5,Centigrados
24641,24641,19.17,Centigrados
24642,24642,16.7,Centigrados
24643,24643,18.43,Centigrados
24644,24644,22.15,Centigrados
24645,24645,16.74,Centigrados
24646,24646,21.19,Centigrados
24647,24647,13.77,Centigrados
24648,24648,19.4,Centigrados
24649,24649,19.31,Centigrados
24650,24650,23.86,Centigrados
24651,24651,21.03,Centigrados
24652,24652,10.06,Centigrados
24653,24653,9.98,Centigrados
24654,24654,13.01,Centigrados
24655,24655,14.62,Centigrados
24656,24656,19.08,Centigrados
24657,24657,14.23,Centigrados
24658,24658,17.47,Centigrados
24659,24659,14.14,Centigrados
24660,24660,12.25,Centigrados
24661,24661,14.13,Centigrados
24662,24662,17.86,Centigrados
24663,24663,11.78,Centigrados
24664,24664,21.15,Centigrados
24665,24665,13.98,Centigrados
24666,24666,11.34,Centigrados
24667,24667,9.31,Centigrados
24668,24668,9.72,Centigrados
24669,24669,13.39,Centigrados
24670,24670,11.07,Centigrados
24671,24671,22.03,Centigrados
24672,24672,14.7,Centigrados
24673,24673,10.95,Centigrados
24674,24674,13.7,Centigrados
24675,24675,21.17,Centigrados
24676,24676,14.14,Centigrados
24677,24677,22.46,Centigrados
24678,24678,12.51,Centigrados
24679,24679,20.58,Centigrados
24680,24680,12.56,Centigrados
24681,24681,14.35,Centigrados
24682,24682,18.99,Centigrados
24683,24683,10.99,Centigrados
24684,24684,18.38,Centigrados
24685,24685,13.4,Centigrados
24686,24686,17.87,Centigrados
24687,24687,12.73,Centigrados
24688,24688,13.31,Centigrados
24689,24689,12.6,Centigrados
24690,24690,21.37,Centigrados
24691,24691,16.32,Centigrados
24692,24692,10.65,Centigrados
24693,24693,18.62,Centigrados
24694,24694,13.99,Centigrados
24695,24695,16.27,Centigrados
24696,24696,22.21,Centigrados
24697,24697,20.96,Centigrados
24698,24698,24.09,Centigrados
24699,24699,10.88,Centigrados
24700,24700,10.68,Centigrados
24701,24701,23.38,Centigrados
24702,24702,21.14,Centigrados
24703,24703,16.49,Centigrados
24704,24704,14.47,Centigrados
24705,24705,24.98,Centigrados
24706,24706,17.29,Centigrados
24707,24707,9.59,Centigrados
24708,24708,22.81,Centigrados
24709,24709,22.32,Centigrados
24710,24710,21.8,Centigrados
24711,24711,21.98,Centigrados
24712,24712,11.61,Centigrados
24713,24713,16.79,Centigrados
24714,24714,20.05,Centigrados
24715,24715,12.32,Centigrados
24716,24716,9.92,Centigrados
24717,24717,13.21,Centigrados
24718,24718,12.69,Centigrados
24719,24719,16.92,Centigrados
24720,24720,16.52,Centigrados
24721,24721,20.13,Centigrados
24722,24722,18.44,Centigrados
24723,24723,24.75,Centigrados
24724,24724,12.46,Centigrados
24725,24725,11.94,Centigrados
24726,24726,24.52,Centigrados
24727,24727,25,Centigrados
24728,24728,15.5,Centigrados
24729,24729,24.11,Centigrados
24730,24730,14.12,Centigrados
24731,24731,11.76,Centigrados
24732,24732,22.87,Centigrados
24733,24733,16.75,Centigrados
24734,24734,26.74,Centigrados
24735,24735,24.44,Centigrados
24736,24736,15.52,Centigrados
24737,24737,19.77,Centigrados
24738,24738,19.78,Centigrados
24739,24739,18.07,Centigrados
24740,24740,18.98,Centigrados
24741,24741,19.13,Centigrados
24742,24742,23.03,Centigrados
24743,24743,22.5,Centigrados
24744,24744,14.4,Centigrados
24745,24745,22.8,Centigrados
24746,24746,26.71,Centigrados
24747,24747,16.52,Centigrados
24748,24748,24.27,Centigrados
24749,24749,12.11,Centigrados
24750,24750,11.95,Centigrados
24751,24751,20.82,Centigrados
24752,24752,25.43,Centigrados
24753,24753,13.23,Centigrados
24754,24754,17,Centigrados
24755,24755,14.7,Centigrados
24756,24756,14.04,Centigrados
24757,24757,22.49,Centigrados
24758,24758,14.86,Centigrados
24759,24759,18.6,Centigrados
24760,24760,20.3,Centigrados
24761,24761,24.77,Centigrados
24762,24762,26.2,Centigrados
24763,24763,19.26,Centigrados
24764,24764,21.02,Centigrados
24765,24765,16.08,Centigrados
24766,24766,15.88,Centigrados
24767,24767,19.98,Centigrados
24768,24768,17.58,Centigrados
24769,24769,23.92,Centigrados
24770,24770,22.26,Centigrados
24771,24771,25.75,Centigrados
24772,24772,24.57,Centigrados
24773,24773,21.52,Centigrados
24774,24774,31.4,Centigrados
24775,24775,30.97,Centigrados
24776,24776,21.77,Centigrados
24777,24777,29.16,Centigrados
24778,24778,16.3,Centigrados
24779,24779,24.66,Centigrados
24780,24780,17.68,Centigrados
24781,24781,21.64,Centigrados
24782,24782,23.3,Centigrados
24783,24783,16.41,Centigrados
24784,24784,30.25,Centigrados
24785,24785,29.41,Centigrados
24786,24786,31.32,Centigrados
24787,24787,23.83,Centigrados
24788,24788,20.64,Centigrados
24789,24789,25.89,Centigrados
24790,24790,23.63,Centigrados
24791,24791,24.68,Centigrados
24792,24792,30.58,Centigrados
24793,24793,15.56,Centigrados
24794,24794,27.77,Centigrados
24795,24795,14.07,Centigrados
24796,24796,30.86,Centigrados
24797,24797,28.13,Centigrados
24798,24798,30.76,Centigrados
24799,24799,17.11,Centigrados
24800,24800,26.33,Centigrados
24801,24801,26.74,Centigrados
24802,24802,21.92,Centigrados
24803,24803,16.97,Centigrados
24804,24804,21.52,Centigrados
24805,24805,21.46,Centigrados
24806,24806,28.81,Centigrados
24807,24807,22.25,Centigrados
24808,24808,16.3,Centigrados
24809,24809,15.79,Centigrados
24810,24810,19.29,Centigrados
24811,24811,28.21,Centigrados
24812,24812,14.7,Centigrados
24813,24813,17.99,Centigrados
24814,24814,24.12,Centigrados
24815,24815,19.29,Centigrados
24816,24816,22.79,Centigrados
24817,24817,19.02,Centigrados
24818,24818,15,Centigrados
24819,24819,19.73,Centigrados
24820,24820,13.42,Centigrados
24821,24821,18.61,Centigrados
24822,24822,20.38,Centigrados
24823,24823,15.71,Centigrados
24824,24824,19.7,Centigrados
24825,24825,15.87,Centigrados
24826,24826,13.32,Centigrados
24827,24827,20.12,Centigrados
24828,24828,19.16,Centigrados
24829,24829,15.07,Centigrados
24830,24830,19.68,Centigrados
24831,24831,15.68,Centigrados
24832,24832,14.46,Centigrados
24833,24833,13.67,Centigrados
24834,24834,20,Centigrados
24835,24835,15.39,Centigrados
24836,24836,15.21,Centigrados
24837,24837,14.5,Centigrados
24838,24838,20.41,Centigrados
24839,24839,13.38,Centigrados
24840,24840,18.38,Centigrados
24841,24841,21.18,Centigrados
24842,24842,20.23,Centigrados
24843,24843,19.52,Centigrados
24844,24844,20.52,Centigrados
24845,24845,13.71,Centigrados
24846,24846,20.61,Centigrados
24847,24847,12.83,Centigrados
24848,24848,18.5,Centigrados
24849,24849,15.25,Centigrados
24850,24850,13.86,Centigrados
24851,24851,15.56,Centigrados
24852,24852,13.82,Centigrados
24853,24853,17.47,Centigrados
24854,24854,13.58,Centigrados
24855,24855,14.07,Centigrados
24856,24856,14.87,Centigrados
24857,24857,14.08,Centigrados
24858,24858,13.52,Centigrados
24859,24859,17.28,Centigrados
24860,24860,15.84,Centigrados
24861,24861,20.36,Centigrados
24862,24862,19.55,Centigrados
24863,24863,14.59,Centigrados
24864,24864,12.92,Centigrados
24865,24865,16.2,Centigrados
24866,24866,19.04,Centigrados
24867,24867,14.11,Centigrados
24868,24868,19.87,Centigrados
24869,24869,14.32,Centigrados
24870,24870,18.67,Centigrados
24871,24871,21.12,Centigrados
24872,24872,19.77,Centigrados
24873,24873,16.54,Centigrados
24874,24874,19.96,Centigrados
24875,24875,14.15,Centigrados
24876,24876,20.25,Centigrados
24877,24877,17.06,Centigrados
