ID_Partido,Liga,Temporada,Fecha,Hora,Equipo Local,Goles Equipo Local,Equipo Visitante,Goles Equipo Visitante,Temperatura,Altitud
34102,Premier League,2016-17,5/21/2017,8:46:30,Swansea City ,2,West Bromwich,1,11.53,286
34103,Premier League,2016-17,5/21/2017,8:46:30,Watford Football Club,0,Manchester City,5,9.81,344
34104,Premier League,2017-18,8/11/2017,8:46:30,Arsenal,4,Leicester City ,3,13.6,319
34105,Premier League,2017-18,8/12/2017,8:46:30,Brighton & Hove,0,Manchester City,2,12.84,138
34106,Premier League,2017-18,8/12/2017,8:46:30,Chelsea,2,Burnley Football Club,3,16.43,284
34107,Premier League,2017-18,8/12/2017,8:46:30,Crystal Palace,0,Huddersfield Town,3,18.71,265
34108,Premier League,2017-18,8/12/2017,8:46:30,Everton,1,Stoke City ,0,20.05,99
34109,Premier League,2017-18,8/12/2017,8:46:30,Southampton,0,Swansea City ,0,21.06,261
34110,Premier League,2017-18,8/12/2017,8:56:34,Watford Football Club,3,Liverpool,3,17.67,60
34111,Premier League,2017-18,8/12/2017,8:56:34,West Bromwich,1,Athletic Football Club Bournemouth,0,15.35,289
34112,Premier League,2017-18,8/13/2017,8:56:34,Manchester United ,4,West Ham,0,20.7,99
34113,Premier League,2017-18,8/13/2017,8:56:34,Newcastle United,0,Tottenham Hotspur,2,13.08,143
34114,Premier League,2017-18,8/19/2017,8:56:34,Athletic Football Club Bournemouth,0,Watford Football Club,2,14.03,311
34115,Premier League,2017-18,8/19/2017,8:56:34,Burnley Football Club,0,West Bromwich,1,17.48,57
34116,Premier League,2017-18,8/19/2017,8:56:34,Leicester City ,2,Brighton & Hove,0,21.05,316
34117,Premier League,2017-18,8/19/2017,8:56:34,Liverpool,1,Crystal Palace,0,16.04,277
34118,Premier League,2017-18,8/19/2017,8:56:34,Southampton,3,West Ham,2,13.72,169
34119,Premier League,2017-18,8/19/2017,9:15:18,Stoke City ,1,Arsenal,0,16.7,287
34120,Premier League,2017-18,8/19/2017,9:15:18,Swansea City ,0,Manchester United ,4,19.89,227
34121,Premier League,2017-18,8/20/2017,9:15:18,Huddersfield Town,1,Newcastle United,0,13.93,323
34122,Premier League,2017-18,8/20/2017,9:16:44,Tottenham Hotspur,1,Chelsea,2,18.98,56
34123,Premier League,2017-18,8/21/2017,9:16:44,Manchester City,1,Everton,1,20.9,112
34124,Premier League,2017-18,8/26/2017,9:16:44,Athletic Football Club Bournemouth,1,Manchester City,2,12.84,80
34125,Premier League,2017-18,8/26/2017,9:16:44,Crystal Palace,0,Swansea City ,2,15.54,237
34126,Premier League,2017-18,8/26/2017,9:16:44,Huddersfield Town,0,Southampton,0,21.06,140
34127,Premier League,2017-18,8/26/2017,9:16:44,Manchester United ,2,Leicester City ,0,15.94,362
34128,Premier League,2017-18,8/26/2017,9:26:49,Newcastle United,3,West Ham,0,13.99,156
34129,Premier League,2017-18,8/26/2017,9:26:49,Watford Football Club,0,Brighton & Hove,0,17.72,64
34130,Premier League,2017-18,8/27/2017,9:26:49,Chelsea,2,Everton,0,15.01,364
34131,Premier League,2017-18,8/27/2017,9:26:49,Liverpool,4,Arsenal,0,16.69,98
34132,Premier League,2017-18,8/27/2017,9:26:49,Tottenham Hotspur,1,Burnley Football Club,1,15.69,76
34133,Premier League,2017-18,8/27/2017,9:26:49,West Bromwich,1,Stoke City ,1,14.08,45
34134,Premier League,2017-18,9/9/2017,9:26:49,Arsenal,3,Athletic Football Club Bournemouth,0,11.8,95
34135,Premier League,2017-18,9/9/2017,9:26:49,Brighton & Hove,3,West Bromwich,1,17.12,192
34136,Premier League,2017-18,9/9/2017,9:26:49,Everton,0,Tottenham Hotspur,3,13.93,98
34137,Premier League,2017-18,9/9/2017,9:46:58,Leicester City ,1,Chelsea,2,10.83,350
34138,Premier League,2017-18,9/9/2017,9:46:58,Manchester City,5,Liverpool,0,16.67,134
34139,Premier League,2017-18,9/9/2017,9:46:58,Southampton,0,Watford Football Club,2,12.42,279
34140,Premier League,2017-18,9/9/2017,9:46:58,Stoke City ,2,Manchester United ,2,15.83,246
34141,Premier League,2017-18,9/10/2017,9:46:58,Burnley Football Club,1,Crystal Palace,0,13.95,100
34142,Premier League,2017-18,9/10/2017,9:46:58,Swansea City ,0,Newcastle United,1,11.33,306
34143,Premier League,2017-18,9/11/2017,9:46:58,West Ham,2,Huddersfield Town,0,11.54,342
34144,Premier League,2017-18,9/15/2017,9:46:58,Athletic Football Club Bournemouth,2,Brighton & Hove,1,17.65,96
34145,Premier League,2017-18,9/16/2017,9:46:58,Crystal Palace,0,Southampton,1,16.42,334
34146,Premier League,2017-18,9/16/2017,9:55:37,Huddersfield Town,1,Leicester City ,1,12.7,352
34147,Premier League,2017-18,9/16/2017,9:57:03,Liverpool,1,Burnley Football Club,1,16.41,256
34148,Premier League,2017-18,9/16/2017,9:57:03,Newcastle United,2,Stoke City ,1,16.24,66
34149,Premier League,2017-18,9/16/2017,9:57:03,Tottenham Hotspur,0,Swansea City ,0,11.22,276
34150,Premier League,2017-18,9/16/2017,9:57:03,Watford Football Club,0,Manchester City,6,10.81,175
34151,Premier League,2017-18,9/16/2017,9:57:03,West Bromwich,0,West Ham,0,15.31,113
34152,Premier League,2017-18,9/17/2017,9:57:03,Chelsea,0,Arsenal,0,10.66,139
34153,Premier League,2017-18,9/17/2017,9:57:03,Manchester United ,4,Everton,0,16.35,358
34154,Premier League,2017-18,9/23/2017,9:57:03,Burnley Football Club,0,Huddersfield Town,0,11.78,97
34155,Premier League,2017-18,9/23/2017,10:07:08,Everton,2,Athletic Football Club Bournemouth,1,11.95,226
34156,Premier League,2017-18,9/23/2017,10:07:08,Leicester City ,2,Liverpool,3,14.58,260
34157,Premier League,2017-18,9/23/2017,10:07:08,Manchester City,5,Crystal Palace,0,14.57,304
34158,Premier League,2017-18,9/23/2017,10:07:08,Southampton,0,Manchester United ,1,11.93,288
34159,Premier League,2017-18,9/23/2017,10:07:08,Stoke City ,0,Chelsea,4,15.08,83
34160,Premier League,2017-18,9/23/2017,10:07:08,Swansea City ,1,Watford Football Club,2,17.15,280
34161,Premier League,2017-18,9/23/2017,10:07:08,West Ham,2,Tottenham Hotspur,3,16.68,197
34162,Premier League,2017-18,9/24/2017,10:07:08,Brighton & Hove,1,Newcastle United,0,13.52,161
34163,Premier League,2017-18,9/25/2017,10:07:08,Arsenal,2,West Bromwich,0,14.45,248
34164,Premier League,2017-18,9/30/2017,10:15:46,Athletic Football Club Bournemouth,0,Leicester City ,0,10.93,214
34165,Premier League,2017-18,9/30/2017,10:17:13,Chelsea,0,Manchester City,1,15.26,307
34166,Premier League,2017-18,9/30/2017,10:17:13,Huddersfield Town,0,Tottenham Hotspur,4,12.14,262
34167,Premier League,2017-18,9/30/2017,10:17:13,Manchester United ,4,Crystal Palace,0,12.27,296
34168,Premier League,2017-18,9/30/2017,10:17:13,Stoke City ,2,Southampton,1,11.66,247
34169,Premier League,2017-18,9/30/2017,10:17:13,West Bromwich,2,Watford Football Club,2,16.87,149
34170,Premier League,2017-18,9/30/2017,10:17:13,West Ham,1,Swansea City ,0,14.65,286
34171,Premier League,2017-18,10/1/2017,10:17:13,Arsenal,2,Brighton & Hove,0,10.75,365
34172,Premier League,2017-18,10/1/2017,10:17:13,Everton,0,Burnley Football Club,1,10.41,161
34173,Premier League,2017-18,10/1/2017,10:37:22,Newcastle United,1,Liverpool,1,14.07,326
34174,Premier League,2017-18,10/14/2017,10:37:22,Burnley Football Club,1,West Ham,1,11.58,91
34175,Premier League,2017-18,10/14/2017,10:37:22,Crystal Palace,2,Chelsea,1,14.06,312
34176,Premier League,2017-18,10/14/2017,10:37:22,Liverpool,0,Manchester United ,0,8.46,281
34177,Premier League,2017-18,10/14/2017,10:37:22,Manchester City,7,Stoke City ,2,14.36,309
34178,Premier League,2017-18,10/14/2017,10:37:22,Swansea City ,2,Huddersfield Town,0,14.4,219
34179,Premier League,2017-18,10/14/2017,10:37:22,Tottenham Hotspur,1,Athletic Football Club Bournemouth,0,11.27,144
34180,Premier League,2017-18,10/14/2017,10:37:22,Watford Football Club,2,Arsenal,1,11.96,76
34181,Premier League,2017-18,10/15/2017,10:37:22,Brighton & Hove,1,Everton,1,13.33,369
34182,Premier League,2017-18,10/15/2017,10:46:01,Southampton,2,Newcastle United,2,9.54,74
34183,Premier League,2017-18,10/16/2017,10:47:27,Leicester City ,1,West Bromwich,1,13.09,200
34184,Premier League,2017-18,10/20/2017,10:47:27,West Ham,0,Brighton & Hove,3,9.53,183
34185,Premier League,2017-18,10/21/2017,10:47:27,Chelsea,4,Watford Football Club,2,8.6,268
34186,Premier League,2017-18,10/21/2017,10:47:27,Huddersfield Town,2,Manchester United ,1,9.74,222
34187,Premier League,2017-18,10/21/2017,10:47:27,Manchester City,3,Burnley Football Club,0,11.97,50
34188,Premier League,2017-18,10/21/2017,10:47:27,Newcastle United,1,Crystal Palace,0,13.22,56
34189,Premier League,2017-18,10/21/2017,10:47:27,Southampton,1,West Bromwich,0,11.57,346
34190,Premier League,2017-18,10/21/2017,10:47:27,Stoke City ,1,Athletic Football Club Bournemouth,2,9.23,173
34191,Premier League,2017-18,10/21/2017,10:57:32,Swansea City ,1,Leicester City ,2,9.37,191
34192,Premier League,2017-18,10/22/2017,10:57:32,Everton,2,Arsenal,5,12.99,120
34193,Premier League,2017-18,10/22/2017,10:57:32,Tottenham Hotspur,4,Liverpool,1,9.22,301
34194,Premier League,2017-18,10/28/2017,10:57:32,Arsenal,2,Swansea City ,1,12.84,177
34195,Premier League,2017-18,10/28/2017,10:57:32,Athletic Football Club Bournemouth,0,Chelsea,1,11.01,318
34196,Premier League,2017-18,10/28/2017,10:57:32,Crystal Palace,2,West Ham,2,11,82
34197,Premier League,2017-18,10/28/2017,10:57:32,Liverpool,3,Huddersfield Town,0,11.46,119
34198,Premier League,2017-18,10/28/2017,10:57:32,Manchester United ,1,Tottenham Hotspur,0,9.68,247
34199,Premier League,2017-18,10/28/2017,11:00:25,Watford Football Club,0,Stoke City ,1,11.06,207
34200,Premier League,2017-18,10/28/2017,11:06:10,West Bromwich,2,Manchester City,3,13.92,267
34201,Premier League,2017-18,10/29/2017,11:07:37,Brighton & Hove,1,Southampton,1,11.38,52
34202,Premier League,2017-18,10/29/2017,11:07:37,Leicester City ,2,Everton,0,11.53,174
34203,Premier League,2017-18,10/30/2017,11:07:37,Burnley Football Club,1,Newcastle United,0,12.7,200
34204,Premier League,2017-18,11/4/2017,11:07:37,Huddersfield Town,1,West Bromwich,0,4.98,113
34205,Premier League,2017-18,11/4/2017,11:07:37,Newcastle United,0,Athletic Football Club Bournemouth,1,6.4,255
34206,Premier League,2017-18,11/4/2017,11:07:37,Southampton,0,Burnley Football Club,1,6.03,148
34207,Premier League,2017-18,11/4/2017,11:07:37,Stoke City ,2,Leicester City ,2,7.01,224
34208,Premier League,2017-18,11/4/2017,11:07:37,Swansea City ,0,Brighton & Hove,1,8.11,322
34209,Premier League,2017-18,11/4/2017,11:16:15,West Ham,1,Liverpool,4,4.78,359
34210,Premier League,2017-18,11/5/2017,11:17:42,Chelsea,1,Manchester United ,0,4.81,284
34211,Premier League,2017-18,11/5/2017,11:17:42,Everton,3,Watford Football Club,2,5.07,234
34212,Premier League,2017-18,11/5/2017,11:17:42,Manchester City,3,Arsenal,1,8.32,248
34213,Premier League,2017-18,11/5/2017,11:17:42,Tottenham Hotspur,1,Crystal Palace,0,6.62,354
34214,Premier League,2017-18,11/18/2017,11:17:42,Arsenal,2,Tottenham Hotspur,0,7.03,326
34215,Premier League,2017-18,11/18/2017,11:17:42,Athletic Football Club Bournemouth,4,Huddersfield Town,0,6.11,111
34216,Premier League,2017-18,11/18/2017,11:17:42,Burnley Football Club,2,Swansea City ,0,5.28,106
34217,Premier League,2017-18,11/18/2017,11:17:42,Crystal Palace,2,Everton,2,7.84,224
34218,Premier League,2017-18,11/18/2017,11:26:20,Leicester City ,0,Manchester City,2,9.43,250
34219,Premier League,2017-18,11/18/2017,11:27:46,Liverpool,3,Southampton,0,8.05,182
34220,Premier League,2017-18,11/18/2017,11:27:46,Manchester United ,4,Newcastle United,1,4.87,232
34221,Premier League,2017-18,11/18/2017,11:27:46,West Bromwich,0,Chelsea,4,5.92,326
34222,Premier League,2017-18,11/19/2017,11:27:46,Watford Football Club,2,West Ham,0,8.2,237
34223,Premier League,2017-18,11/20/2017,11:27:46,Brighton & Hove,2,Stoke City ,2,6.51,324
34224,Premier League,2017-18,11/24/2017,11:27:46,West Ham,1,Leicester City ,1,8.82,186
34225,Premier League,2017-18,11/25/2017,11:27:46,Crystal Palace,2,Stoke City ,1,8.05,249
34226,Premier League,2017-18,11/25/2017,11:27:46,Liverpool,1,Chelsea,1,7.91,300
34227,Premier League,2017-18,11/25/2017,11:36:25,Manchester United ,1,Brighton & Hove,0,8.78,257
34228,Premier League,2017-18,11/25/2017,11:36:25,Newcastle United,0,Watford Football Club,3,9.22,190
34229,Premier League,2017-18,11/25/2017,11:37:51,Swansea City ,0,Athletic Football Club Bournemouth,0,9.19,103
34230,Premier League,2017-18,11/25/2017,11:37:51,Tottenham Hotspur,1,West Bromwich,1,5.39,294
34231,Premier League,2017-18,11/26/2017,11:37:51,Burnley Football Club,0,Arsenal,1,9.45,54
34232,Premier League,2017-18,11/26/2017,11:37:51,Huddersfield Town,1,Manchester City,2,6.48,220
34233,Premier League,2017-18,11/26/2017,11:37:51,Southampton,4,Everton,1,5.06,274
34234,Premier League,2017-18,11/28/2017,11:37:51,Brighton & Hove,0,Crystal Palace,0,8.91,321
34235,Premier League,2017-18,11/28/2017,11:37:51,Leicester City ,2,Tottenham Hotspur,1,6.75,75
34236,Premier League,2017-18,11/28/2017,11:47:56,Watford Football Club,2,Manchester United ,4,7.62,246
34237,Premier League,2017-18,11/28/2017,11:47:56,West Bromwich,2,Newcastle United,2,5.04,128
34238,Premier League,2017-18,11/29/2017,11:47:56,Arsenal,5,Huddersfield Town,0,6.45,285
34239,Premier League,2017-18,11/29/2017,11:47:56,Athletic Football Club Bournemouth,1,Burnley Football Club,2,4.77,372
34240,Premier League,2017-18,11/29/2017,11:47:56,Chelsea,1,Swansea City ,0,4.66,270
34241,Premier League,2017-18,11/29/2017,11:47:56,Everton,4,West Ham,0,4.79,369
34242,Premier League,2017-18,11/29/2017,11:47:56,Manchester City,2,Southampton,1,8.38,140
34243,Premier League,2017-18,11/29/2017,11:47:56,Stoke City ,0,Liverpool,3,6.33,250
34244,Premier League,2017-18,12/2/2017,11:47:56,Arsenal,1,Manchester United ,3,2.71,87
34245,Premier League,2017-18,12/2/2017,11:56:34,Brighton & Hove,1,Liverpool,5,3.82,52
34246,Premier League,2017-18,12/2/2017,11:56:34,Chelsea,3,Newcastle United,1,3.78,258
34247,Premier League,2017-18,12/2/2017,11:58:01,Everton,2,Huddersfield Town,0,5.97,66
34248,Premier League,2017-18,12/2/2017,11:58:01,Leicester City ,1,Burnley Football Club,0,3.82,227
34249,Premier League,2017-18,12/2/2017,11:58:01,Stoke City ,2,Swansea City ,1,5.4,336
34250,Premier League,2017-18,12/2/2017,11:58:01,Watford Football Club,1,Tottenham Hotspur,1,6.73,353
34251,Premier League,2017-18,12/2/2017,11:58:01,West Bromwich,0,Crystal Palace,0,3.09,231
34252,Premier League,2017-18,12/3/2017,11:58:01,Athletic Football Club Bournemouth,1,Southampton,1,2.24,175
34253,Premier League,2017-18,12/3/2017,11:58:01,Manchester City,2,West Ham,1,5.77,269
34254,Premier League,2017-18,12/9/2017,12:06:39,Burnley Football Club,1,Watford Football Club,0,4.57,258
34255,Premier League,2017-18,12/9/2017,12:06:39,Crystal Palace,2,Athletic Football Club Bournemouth,2,3.89,220
34256,Premier League,2017-18,12/9/2017,12:06:39,Huddersfield Town,2,Brighton & Hove,0,6.79,330
34257,Premier League,2017-18,12/9/2017,12:06:39,Newcastle United,2,Leicester City ,3,5.75,79
34258,Premier League,2017-18,12/9/2017,12:06:39,Swansea City ,1,West Bromwich,0,3.06,258
34259,Premier League,2017-18,12/9/2017,12:06:39,Tottenham Hotspur,5,Stoke City ,1,6.51,151
34260,Premier League,2017-18,12/9/2017,12:06:39,West Ham,1,Chelsea,0,3.94,319
34261,Premier League,2017-18,12/10/2017,12:06:39,Liverpool,1,Everton,1,5.71,374
34262,Premier League,2017-18,12/10/2017,12:22:30,Manchester United ,1,Manchester City,2,3.15,323
34263,Premier League,2017-18,12/10/2017,12:16:44,Southampton,1,Arsenal,1,6.76,293
34264,Premier League,2017-18,12/12/2017,12:16:44,Burnley Football Club,1,Stoke City ,0,2.25,109
34265,Premier League,2017-18,12/12/2017,12:18:10,Crystal Palace,2,Watford Football Club,1,4.96,353
34266,Premier League,2017-18,12/12/2017,12:18:10,Huddersfield Town,1,Chelsea,3,6.3,184
34267,Premier League,2017-18,12/13/2017,12:18:10,Liverpool,0,West Bromwich,0,3.52,88
34268,Premier League,2017-18,12/13/2017,12:18:10,Manchester United ,1,Athletic Football Club Bournemouth,0,2.21,372
34269,Premier League,2017-18,12/13/2017,12:18:10,Newcastle United,0,Everton,1,6.04,263
34270,Premier League,2017-18,12/13/2017,12:18:10,Southampton,1,Leicester City ,4,2.44,56
34271,Premier League,2017-18,12/13/2017,12:18:10,Swansea City ,0,Manchester City,4,6.43,351
34272,Premier League,2017-18,12/13/2017,12:26:49,Tottenham Hotspur,2,Brighton & Hove,0,2.86,146
34273,Premier League,2017-18,12/13/2017,12:28:15,West Ham,0,Arsenal,0,5.6,219
34274,Premier League,2017-18,12/16/2017,12:28:15,Arsenal,1,Newcastle United,0,3.4,45
34275,Premier League,2017-18,12/16/2017,12:28:15,Brighton & Hove,0,Burnley Football Club,0,4.72,47
34276,Premier League,2017-18,12/16/2017,12:28:15,Chelsea,1,Southampton,0,2.14,176
34277,Premier League,2017-18,12/16/2017,12:28:15,Leicester City ,0,Crystal Palace,3,6.22,184
34278,Premier League,2017-18,12/16/2017,12:28:15,Manchester City,4,Tottenham Hotspur,1,3.68,243
34279,Premier League,2017-18,12/16/2017,12:28:15,Stoke City ,0,West Ham,3,6,220
34280,Premier League,2017-18,12/16/2017,12:28:15,Watford Football Club,1,Huddersfield Town,4,2.83,60
34281,Premier League,2017-18,12/17/2017,12:36:54,Athletic Football Club Bournemouth,0,Liverpool,4,3.23,296
34282,Premier League,2017-18,12/17/2017,12:38:20,West Bromwich,1,Manchester United ,2,6.16,334
34283,Premier League,2017-18,12/18/2017,12:38:20,Everton,3,Swansea City ,1,4.69,304
34284,Premier League,2017-18,12/22/2017,12:38:20,Arsenal,3,Liverpool,3,2.25,351
34285,Premier League,2017-18,12/23/2017,12:38:20,Brighton & Hove,1,Watford Football Club,0,4.25,249
34286,Premier League,2017-18,12/23/2017,12:38:20,Burnley Football Club,0,Tottenham Hotspur,3,3.07,358
34287,Premier League,2017-18,12/23/2017,12:38:20,Everton,0,Chelsea,0,3.46,142
34288,Premier League,2017-18,12/23/2017,12:38:20,Leicester City ,2,Manchester United ,2,4.37,124
34289,Premier League,2017-18,12/23/2017,12:38:20,Manchester City,4,Athletic Football Club Bournemouth,0,4.91,113
34290,Premier League,2017-18,12/23/2017,3:08:06,Southampton,1,Huddersfield Town,1,6.56,50
34291,Premier League,2017-18,12/23/2017,3:08:06,Stoke City ,3,West Bromwich,1,3.2,322
34292,Premier League,2017-18,12/23/2017,3:08:06,Swansea City ,1,Crystal Palace,1,3.09,62
34293,Premier League,2017-18,12/23/2017,3:08:06,West Ham,2,Newcastle United,3,3.91,207
34294,Premier League,2017-18,12/26/2017,3:09:32,Athletic Football Club Bournemouth,3,West Ham,3,5.37,322
34295,Premier League,2017-18,12/26/2017,3:09:32,Chelsea,2,Brighton & Hove,0,5.3,199
34296,Premier League,2017-18,12/26/2017,3:09:32,Huddersfield Town,1,Stoke City ,1,3.81,57
34297,Premier League,2017-18,12/26/2017,3:09:32,Liverpool,5,Swansea City ,0,4.6,46
34298,Premier League,2017-18,12/26/2017,3:09:32,Manchester United ,2,Burnley Football Club,2,5.98,164
34299,Premier League,2017-18,12/26/2017,3:18:10,Tottenham Hotspur,5,Southampton,2,4.57,305
34300,Premier League,2017-18,12/26/2017,3:18:10,Watford Football Club,2,Leicester City ,1,4.16,121
34301,Premier League,2017-18,12/26/2017,3:18:10,West Bromwich,0,Everton,0,3.17,255
34302,Premier League,2017-18,12/27/2017,3:18:10,Newcastle United,0,Manchester City,1,3.65,337
34303,Premier League,2017-18,12/28/2017,3:19:37,Crystal Palace,2,Arsenal,3,5.54,221
34304,Premier League,2017-18,12/30/2017,3:19:37,Athletic Football Club Bournemouth,2,Everton,1,2.88,274
34305,Premier League,2017-18,12/30/2017,3:19:37,Chelsea,5,Stoke City ,0,3.4,69
34306,Premier League,2017-18,12/30/2017,3:19:37,Huddersfield Town,0,Burnley Football Club,0,6.78,75
34307,Premier League,2017-18,12/30/2017,3:19:37,Liverpool,2,Leicester City ,1,4.48,223
34308,Premier League,2017-18,12/30/2017,3:28:15,Manchester United ,0,Southampton,0,3.41,341
34309,Premier League,2017-18,12/30/2017,3:28:15,Newcastle United,0,Brighton & Hove,0,5.5,149
34310,Premier League,2017-18,12/30/2017,3:28:15,Watford Football Club,1,Swansea City ,2,2.57,241
34311,Premier League,2017-18,12/31/2017,3:28:15,Crystal Palace,0,Manchester City,0,3.98,223
34312,Premier League,2017-18,12/31/2017,3:29:42,West Bromwich,1,Arsenal,1,3.28,146
34313,Premier League,2017-18,1/1/2018,3:29:42,Brighton & Hove,2,Athletic Football Club Bournemouth,2,1.87,46
34314,Premier League,2017-18,1/1/2018,3:29:42,Burnley Football Club,1,Liverpool,2,1.36,263
34315,Premier League,2017-18,1/1/2018,3:29:42,Everton,0,Manchester United ,2,5.42,148
34316,Premier League,2017-18,1/1/2018,3:29:42,Leicester City ,3,Huddersfield Town,0,1.64,282
34317,Premier League,2017-18,1/1/2018,3:38:20,Stoke City ,0,Newcastle United,1,2.3,123
34318,Premier League,2017-18,1/2/2018,3:38:20,Manchester City,3,Watford Football Club,1,2.06,224
34319,Premier League,2017-18,1/2/2018,3:39:46,Southampton,1,Crystal Palace,2,5.84,293
34320,Premier League,2017-18,1/2/2018,3:39:46,Swansea City ,0,Tottenham Hotspur,2,3.3,126
34321,Premier League,2017-18,1/2/2018,3:39:46,West Ham,2,West Bromwich,1,2.78,84
34322,Premier League,2017-18,1/3/2018,3:39:46,Arsenal,2,Chelsea,2,4.27,49
34323,Premier League,2017-18,1/4/2018,3:39:46,Tottenham Hotspur,1,West Ham,1,5.55,283
34324,Premier League,2017-18,1/13/2018,3:39:46,Chelsea,0,Leicester City ,0,5.6,153
34325,Premier League,2017-18,1/13/2018,3:39:46,Crystal Palace,1,Burnley Football Club,0,5.04,128
34326,Premier League,2017-18,1/13/2018,3:48:25,Huddersfield Town,1,West Ham,4,3.14,241
34327,Premier League,2017-18,1/13/2018,3:48:25,Newcastle United,1,Swansea City ,1,1.86,56
34328,Premier League,2017-18,1/13/2018,3:48:25,Tottenham Hotspur,4,Everton,0,5.94,364
34329,Premier League,2017-18,1/13/2018,3:48:25,Watford Football Club,2,Southampton,2,2.73,245
34330,Premier League,2017-18,1/13/2018,3:49:51,West Bromwich,2,Brighton & Hove,0,1.56,95
34331,Premier League,2017-18,1/14/2018,3:49:51,Athletic Football Club Bournemouth,2,Arsenal,1,2.48,266
34332,Premier League,2017-18,1/14/2018,3:49:51,Liverpool,4,Manchester City,3,5.54,147
34333,Premier League,2017-18,1/15/2018,3:49:51,Manchester United ,3,Stoke City ,0,1.33,310
34334,Premier League,2017-18,1/20/2018,3:49:51,Arsenal,4,Crystal Palace,1,3.84,252
34335,Premier League,2017-18,1/20/2018,3:58:30,Brighton & Hove,0,Chelsea,4,2.34,309
34336,Premier League,2017-18,1/20/2018,3:59:56,Burnley Football Club,0,Manchester United ,1,2.95,122
34337,Premier League,2017-18,1/20/2018,3:59:56,Everton,1,West Bromwich,1,3.36,120
34338,Premier League,2017-18,1/20/2018,3:59:56,Leicester City ,2,Watford Football Club,0,1.42,246
34339,Premier League,2017-18,1/20/2018,3:59:56,Manchester City,3,Newcastle United,1,5.17,339
34340,Premier League,2017-18,1/20/2018,3:59:56,Stoke City ,2,Huddersfield Town,0,1.51,173
34341,Premier League,2017-18,1/20/2018,3:59:56,West Ham,1,Athletic Football Club Bournemouth,1,3.63,86
34342,Premier League,2017-18,1/21/2018,3:59:56,Southampton,1,Tottenham Hotspur,1,5.63,201
34343,Premier League,2017-18,1/22/2018,3:59:56,Swansea City ,1,Liverpool,0,1.07,224
34344,Premier League,2017-18,1/30/2018,4:07:08,Huddersfield Town,0,Liverpool,3,4.86,368
34345,Premier League,2017-18,1/30/2018,4:07:08,Swansea City ,3,Arsenal,1,3.11,273
34346,Premier League,2017-18,1/30/2018,4:07:08,West Ham,1,Crystal Palace,1,2.01,234
34347,Premier League,2017-18,1/31/2018,4:07:08,Chelsea,0,Athletic Football Club Bournemouth,3,4.08,295
34348,Premier League,2017-18,1/31/2018,4:07:08,Everton,2,Leicester City ,1,2.58,58
34349,Premier League,2017-18,1/31/2018,4:07:08,Manchester City,3,West Bromwich,0,5.63,97
34350,Premier League,2017-18,1/31/2018,4:07:08,Newcastle United,1,Burnley Football Club,1,5.02,339
34351,Premier League,2017-18,1/31/2018,4:07:08,Southampton,1,Brighton & Hove,1,5.74,358
34352,Premier League,2017-18,1/31/2018,4:07:08,Stoke City ,0,Watford Football Club,0,3.38,258
34353,Premier League,2017-18,1/31/2018,4:28:44,Tottenham Hotspur,2,Manchester United ,0,4.15,280
34354,Premier League,2017-18,2/3/2018,4:30:10,Arsenal,5,Everton,1,3.14,250
34355,Premier League,2017-18,2/3/2018,4:30:10,Athletic Football Club Bournemouth,2,Stoke City ,1,3.16,79
34356,Premier League,2017-18,2/3/2018,4:30:10,Brighton & Hove,3,West Ham,1,2.5,259
34357,Premier League,2017-18,2/3/2018,4:30:10,Burnley Football Club,1,Manchester City,1,2.75,122
34358,Premier League,2017-18,2/3/2018,4:30:10,Leicester City ,1,Swansea City ,1,4.89,244
34359,Premier League,2017-18,2/3/2018,4:30:10,Manchester United ,2,Huddersfield Town,0,5.09,71
34360,Premier League,2017-18,2/3/2018,4:30:10,West Bromwich,2,Southampton,3,6.51,158
34361,Premier League,2017-18,2/4/2018,4:30:10,Crystal Palace,1,Newcastle United,1,1.9,297
34362,Premier League,2017-18,2/4/2018,4:38:49,Liverpool,2,Tottenham Hotspur,2,1.9,138
34363,Premier League,2017-18,2/5/2018,4:40:15,Watford Football Club,4,Chelsea,1,4.59,276
34364,Premier League,2017-18,2/10/2018,4:40:15,Everton,3,Crystal Palace,1,2.81,104
34365,Premier League,2017-18,2/10/2018,4:40:15,Manchester City,5,Leicester City ,1,6.27,277
34366,Premier League,2017-18,2/10/2018,4:40:15,Stoke City ,1,Brighton & Hove,1,2.65,284
34367,Premier League,2017-18,2/10/2018,4:40:15,Swansea City ,1,Burnley Football Club,0,6.01,122
34368,Premier League,2017-18,2/10/2018,4:40:15,Tottenham Hotspur,1,Arsenal,0,4.22,92
34369,Premier League,2017-18,2/10/2018,4:40:15,West Ham,2,Watford Football Club,0,4.45,138
34370,Premier League,2017-18,2/11/2018,4:40:15,Huddersfield Town,4,Athletic Football Club Bournemouth,1,6.55,89
34371,Premier League,2017-18,2/11/2018,4:48:54,Newcastle United,1,Manchester United ,0,1.79,364
34372,Premier League,2017-18,2/11/2018,4:50:20,Southampton,0,Liverpool,2,3.5,180
34373,Premier League,2017-18,2/12/2018,4:50:20,Chelsea,3,West Bromwich,0,5.15,364
34374,Premier League,2017-18,2/24/2018,4:50:20,Athletic Football Club Bournemouth,2,Newcastle United,2,6.06,280
